,TIME,ID,VALUE
47839,2016-03-16,median_transaction_value,198.875
47840,2016-03-17,median_transaction_value,152.86599731445312
47841,2016-03-18,median_transaction_value,127.1449966430664
47842,2016-03-19,median_transaction_value,103.25599670410156
47843,2016-03-20,median_transaction_value,102.5270004272461
47844,2016-03-21,median_transaction_value,119.572998046875
47845,2016-03-22,median_transaction_value,105.83799743652344
47846,2016-03-23,median_transaction_value,111.53600311279295
47847,2016-03-24,median_transaction_value,125.0469970703125
47848,2016-03-25,median_transaction_value,114.18299865722656
47849,2016-03-26,median_transaction_value,98.4499969482422
47850,2016-03-27,median_transaction_value,99.33100128173828
47851,2016-03-28,median_transaction_value,121.98300170898438
47852,2016-03-29,median_transaction_value,125.34200286865234
47853,2016-03-30,median_transaction_value,123.55500030517578
47854,2016-03-31,median_transaction_value,124.4530029296875
47855,2016-04-01,median_transaction_value,123.43399810791016
47856,2016-04-02,median_transaction_value,110.22200012207033
47857,2016-04-03,median_transaction_value,104.4530029296875
47858,2016-04-04,median_transaction_value,123.9729995727539
47859,2016-04-05,median_transaction_value,121.91200256347656
47860,2016-04-06,median_transaction_value,129.968994140625
47861,2016-04-07,median_transaction_value,126.06500244140624
47862,2016-04-08,median_transaction_value,132.9149932861328
47863,2016-04-09,median_transaction_value,99.46700286865234
47864,2016-04-10,median_transaction_value,101.69200134277344
47865,2016-04-11,median_transaction_value,128.625
47866,2016-04-12,median_transaction_value,129.99600219726562
47867,2016-04-13,median_transaction_value,136.3260040283203
47868,2016-04-14,median_transaction_value,131.66099548339844
47869,2016-04-15,median_transaction_value,146.42799377441406
47870,2016-04-16,median_transaction_value,107.39199829101562
47871,2016-04-17,median_transaction_value,113.7229995727539
47872,2016-04-18,median_transaction_value,128.2689971923828
47873,2016-04-19,median_transaction_value,133.01800537109375
47874,2016-04-20,median_transaction_value,134.0590057373047
47875,2016-04-21,median_transaction_value,133.21299743652344
47876,2016-04-22,median_transaction_value,137.19200134277344
47877,2016-04-23,median_transaction_value,103.66699981689452
47878,2016-04-24,median_transaction_value,97.89900207519533
47879,2016-04-25,median_transaction_value,127.01000213623048
47880,2016-04-26,median_transaction_value,126.83799743652344
47881,2016-04-27,median_transaction_value,119.28700256347656
47882,2016-04-28,median_transaction_value,111.56099700927734
47883,2016-04-29,median_transaction_value,100.947998046875
47884,2016-04-30,median_transaction_value,94.88400268554688
47885,2016-05-01,median_transaction_value,83.69100189208984
47886,2016-05-02,median_transaction_value,126.29900360107422
47887,2016-05-03,median_transaction_value,133.86099243164062
47888,2016-05-04,median_transaction_value,140.9739990234375
47889,2016-05-05,median_transaction_value,129.02200317382812
47890,2016-05-06,median_transaction_value,126.86100006103516
47891,2016-05-07,median_transaction_value,120.60199737548828
47892,2016-05-08,median_transaction_value,114.29100036621094
47893,2016-05-09,median_transaction_value,130.83099365234375
47894,2016-05-10,median_transaction_value,137.42100524902344
47895,2016-05-11,median_transaction_value,139.33200073242188
47896,2016-05-12,median_transaction_value,148.85800170898438
47897,2016-05-13,median_transaction_value,153.6999969482422
47898,2016-05-14,median_transaction_value,116.0510025024414
47899,2016-05-15,median_transaction_value,133.19500732421875
47900,2016-05-16,median_transaction_value,167.54100036621094
47901,2016-05-17,median_transaction_value,155.71800231933594
47902,2016-05-18,median_transaction_value,135.843994140625
47903,2016-05-19,median_transaction_value,140.8159942626953
47904,2016-05-20,median_transaction_value,132.3699951171875
47905,2016-05-21,median_transaction_value,113.54000091552734
47906,2016-05-22,median_transaction_value,107.36900329589844
47907,2016-05-23,median_transaction_value,130.16700744628906
47908,2016-05-24,median_transaction_value,118.22899627685548
47909,2016-05-25,median_transaction_value,118.197998046875
47910,2016-05-26,median_transaction_value,139.3419952392578
47911,2016-05-27,median_transaction_value,150.60400390625
47912,2016-05-28,median_transaction_value,138.15499877929688
47913,2016-05-29,median_transaction_value,139.83799743652344
47914,2016-05-30,median_transaction_value,126.55599975585938
47915,2016-05-31,median_transaction_value,151.82699584960938
47916,2016-06-01,median_transaction_value,121.69100189208984
47917,2016-06-02,median_transaction_value,116.84200286865234
47918,2016-06-03,median_transaction_value,130.04400634765625
47919,2016-06-04,median_transaction_value,126.43399810791016
47920,2016-06-05,median_transaction_value,129.06500244140625
47921,2016-06-06,median_transaction_value,148.0469970703125
47922,2016-06-07,median_transaction_value,147.7209930419922
47923,2016-06-08,median_transaction_value,148.88699340820312
47924,2016-06-09,median_transaction_value,160.8000030517578
47925,2016-06-10,median_transaction_value,171.6540069580078
47926,2016-06-11,median_transaction_value,157.7530059814453
47927,2016-06-12,median_transaction_value,157.64599609375
47928,2016-06-13,median_transaction_value,184.92300415039065
47929,2016-06-14,median_transaction_value,171.5
47930,2016-06-15,median_transaction_value,169.9739990234375
47931,2016-06-16,median_transaction_value,209.83999633789065
47932,2016-06-17,median_transaction_value,193.031005859375
47933,2016-06-18,median_transaction_value,159.05099487304688
47934,2016-06-19,median_transaction_value,150.86599731445312
47935,2016-06-20,median_transaction_value,192.18499755859372
47936,2016-06-21,median_transaction_value,208.4640045166016
47937,2016-06-22,median_transaction_value,233.7830047607422
47938,2016-06-23,median_transaction_value,184.2949981689453
47939,2016-06-24,median_transaction_value,216.6479949951172
47940,2016-06-25,median_transaction_value,165.97500610351562
47941,2016-06-26,median_transaction_value,140.9969940185547
47942,2016-06-27,median_transaction_value,162.6820068359375
47943,2016-06-28,median_transaction_value,161.8260040283203
47944,2016-06-29,median_transaction_value,183.78900146484372
47945,2016-06-30,median_transaction_value,195.1269989013672
47946,2016-07-01,median_transaction_value,185.1499938964844
47947,2016-07-02,median_transaction_value,186.9250030517578
47948,2016-07-03,median_transaction_value,152.12899780273438
47949,2016-07-04,median_transaction_value,200.47300720214844
47950,2016-07-05,median_transaction_value,181.322998046875
47951,2016-07-06,median_transaction_value,170.9709930419922
47952,2016-07-07,median_transaction_value,178.01800537109375
47953,2016-07-08,median_transaction_value,184.77200317382807
47954,2016-07-09,median_transaction_value,140.0399932861328
47955,2016-07-10,median_transaction_value,128.63299560546875
47956,2016-07-11,median_transaction_value,201.3520050048828
47957,2016-07-12,median_transaction_value,163.14599609375
47958,2016-07-13,median_transaction_value,196.125
47959,2016-07-14,median_transaction_value,188.93800354003903
47960,2016-07-15,median_transaction_value,216.6959991455078
47961,2016-07-16,median_transaction_value,165.41400146484375
47962,2016-07-17,median_transaction_value,157.60800170898438
47963,2016-07-18,median_transaction_value,227.9949951171875
47964,2016-07-19,median_transaction_value,238.0240020751953
47965,2016-07-20,median_transaction_value,210.51499938964844
47966,2016-07-21,median_transaction_value,234.5709991455078
47967,2016-07-22,median_transaction_value,247.2830047607422
47968,2016-07-23,median_transaction_value,207.8000030517578
47969,2016-07-24,median_transaction_value,196.8260040283203
47970,2016-07-25,median_transaction_value,207.10699462890625
47971,2016-07-26,median_transaction_value,229.05799865722656
47972,2016-07-27,median_transaction_value,239.7519989013672
47973,2016-07-28,median_transaction_value,231.0
47974,2016-07-29,median_transaction_value,261.94000244140625
47975,2016-07-30,median_transaction_value,237.8370056152344
47976,2016-07-31,median_transaction_value,210.88999938964844
47977,2016-08-01,median_transaction_value,209.3990020751953
47978,2016-08-02,median_transaction_value,270.34698486328125
47979,2016-08-03,median_transaction_value,217.44900512695312
47980,2016-08-04,median_transaction_value,209.2749938964844
47981,2016-08-05,median_transaction_value,186.63800048828125
47982,2016-08-06,median_transaction_value,178.38699340820312
47983,2016-08-07,median_transaction_value,207.68899536132807
47984,2016-08-08,median_transaction_value,182.98899841308597
47985,2016-08-09,median_transaction_value,205.0260009765625
47986,2016-08-10,median_transaction_value,175.25799560546875
47987,2016-08-11,median_transaction_value,177.69400024414062
47988,2016-08-12,median_transaction_value,215.4640045166016
47989,2016-08-13,median_transaction_value,210.0469970703125
47990,2016-08-14,median_transaction_value,196.6699981689453
47991,2016-08-15,median_transaction_value,212.70700073242188
47992,2016-08-16,median_transaction_value,200.44700622558597
47993,2016-08-17,median_transaction_value,177.83799743652344
47994,2016-08-18,median_transaction_value,189.45399475097656
47995,2016-08-19,median_transaction_value,214.33099365234372
47996,2016-08-20,median_transaction_value,159.9949951171875
47997,2016-08-21,median_transaction_value,143.7259979248047
47998,2016-08-22,median_transaction_value,174.6719970703125
47999,2016-08-23,median_transaction_value,167.67999267578125
48000,2016-08-24,median_transaction_value,156.38499450683594
48001,2016-08-25,median_transaction_value,186.9579925537109
48002,2016-08-26,median_transaction_value,183.79800415039065
48003,2016-08-27,median_transaction_value,129.24899291992188
48004,2016-08-28,median_transaction_value,130.6719970703125
48005,2016-08-29,median_transaction_value,182.75999450683597
48006,2016-08-30,median_transaction_value,177.927001953125
48007,2016-08-31,median_transaction_value,173.25999450683594
48008,2016-09-01,median_transaction_value,196.8999938964844
48009,2016-09-02,median_transaction_value,193.18499755859372
48010,2016-09-03,median_transaction_value,137.74600219726562
48011,2016-09-04,median_transaction_value,120.76599884033205
48012,2016-09-05,median_transaction_value,173.39100646972656
48013,2016-09-06,median_transaction_value,152.85499572753906
48014,2016-09-07,median_transaction_value,155.76600646972656
48015,2016-09-08,median_transaction_value,154.50999450683594
48016,2016-09-09,median_transaction_value,181.13699340820312
48017,2016-09-10,median_transaction_value,143.447998046875
48018,2016-09-11,median_transaction_value,137.84300231933594
48019,2016-09-12,median_transaction_value,159.98500061035156
48020,2016-09-13,median_transaction_value,186.4040069580078
48021,2016-09-14,median_transaction_value,170.7729949951172
48022,2016-09-15,median_transaction_value,171.66900634765625
48023,2016-09-16,median_transaction_value,180.56900024414065
48024,2016-09-17,median_transaction_value,132.17599487304688
48025,2016-09-18,median_transaction_value,139.85499572753906
48026,2016-09-19,median_transaction_value,185.2779998779297
48027,2016-09-20,median_transaction_value,182.49400329589844
48028,2016-09-21,median_transaction_value,178.9499969482422
48029,2016-09-22,median_transaction_value,192.07400512695312
48030,2016-09-23,median_transaction_value,192.56900024414065
48031,2016-09-24,median_transaction_value,182.1569976806641
48032,2016-09-25,median_transaction_value,142.13999938964844
48033,2016-09-26,median_transaction_value,149.96800231933594
48034,2016-09-27,median_transaction_value,147.40699768066406
48035,2016-09-28,median_transaction_value,158.39100646972656
48036,2016-09-29,median_transaction_value,152.31100463867188
48037,2016-09-30,median_transaction_value,155.1719970703125
48038,2016-10-01,median_transaction_value,113.63500213623048
48039,2016-10-02,median_transaction_value,105.20700073242188
48040,2016-10-03,median_transaction_value,128.06500244140625
48041,2016-10-04,median_transaction_value,128.91900634765625
48042,2016-10-05,median_transaction_value,120.76200103759766
48043,2016-10-06,median_transaction_value,110.87100219726562
48044,2016-10-07,median_transaction_value,123.15499877929688
48045,2016-10-08,median_transaction_value,107.8010025024414
48046,2016-10-09,median_transaction_value,118.02799987792967
48047,2016-10-10,median_transaction_value,156.59100341796875
48048,2016-10-11,median_transaction_value,150.61399841308594
48049,2016-10-12,median_transaction_value,168.92999267578125
48050,2016-10-13,median_transaction_value,154.68099975585938
48051,2016-10-14,median_transaction_value,133.14100646972656
48052,2016-10-15,median_transaction_value,120.08499908447266
48053,2016-10-16,median_transaction_value,107.5
48054,2016-10-17,median_transaction_value,120.2689971923828
48055,2016-10-18,median_transaction_value,133.49899291992188
48056,2016-10-19,median_transaction_value,140.21800231933594
48057,2016-10-20,median_transaction_value,115.66100311279295
48058,2016-10-21,median_transaction_value,133.86000061035156
48059,2016-10-22,median_transaction_value,128.17300415039062
48060,2016-10-23,median_transaction_value,109.59500122070312
48061,2016-10-24,median_transaction_value,151.84300231933594
48062,2016-10-25,median_transaction_value,151.8070068359375
48063,2016-10-26,median_transaction_value,142.05299377441406
48064,2016-10-27,median_transaction_value,130.2480010986328
48065,2016-10-28,median_transaction_value,136.91600036621094
48066,2016-10-29,median_transaction_value,128.0659942626953
48067,2016-10-30,median_transaction_value,107.61900329589844
48068,2016-10-31,median_transaction_value,151.56900024414062
48069,2016-11-01,median_transaction_value,158.3419952392578
48070,2016-11-02,median_transaction_value,143.35800170898438
48071,2016-11-03,median_transaction_value,144.7220001220703
48072,2016-11-04,median_transaction_value,137.718994140625
48073,2016-11-05,median_transaction_value,104.8769989013672
48074,2016-11-06,median_transaction_value,107.79199981689452
48075,2016-11-07,median_transaction_value,117.13800048828124
48076,2016-11-08,median_transaction_value,103.96299743652344
48077,2016-11-09,median_transaction_value,127.54900360107422
48078,2016-11-10,median_transaction_value,118.44200134277344
48079,2016-11-11,median_transaction_value,114.2239990234375
48080,2016-11-12,median_transaction_value,106.13999938964844
48081,2016-11-13,median_transaction_value,99.77999877929688
48082,2016-11-14,median_transaction_value,121.95800018310548
48083,2016-11-15,median_transaction_value,129.39999389648438
48084,2016-11-16,median_transaction_value,112.65599822998048
48085,2016-11-17,median_transaction_value,121.59100341796876
48086,2016-11-18,median_transaction_value,122.74500274658205
48087,2016-11-19,median_transaction_value,111.86199951171876
48088,2016-11-20,median_transaction_value,98.21600341796876
48089,2016-11-21,median_transaction_value,111.04199981689452
48090,2016-11-22,median_transaction_value,111.51499938964844
48091,2016-11-23,median_transaction_value,115.81700134277344
48092,2016-11-24,median_transaction_value,106.625
48093,2016-11-25,median_transaction_value,110.13899993896484
48094,2016-11-26,median_transaction_value,103.01799774169922
48095,2016-11-27,median_transaction_value,99.8560028076172
48096,2016-11-28,median_transaction_value,121.12000274658205
48097,2016-11-29,median_transaction_value,120.06300354003906
48098,2016-11-30,median_transaction_value,116.08599853515624
48099,2016-12-01,median_transaction_value,118.99299621582033
48100,2016-12-02,median_transaction_value,119.48699951171876
48101,2016-12-03,median_transaction_value,107.45999908447266
48102,2016-12-04,median_transaction_value,105.05599975585938
48103,2016-12-05,median_transaction_value,127.29299926757812
48104,2016-12-06,median_transaction_value,120.76100158691406
48105,2016-12-07,median_transaction_value,121.64299774169922
48106,2016-12-08,median_transaction_value,129.38999938964844
48107,2016-12-09,median_transaction_value,125.79900360107422
48108,2016-12-10,median_transaction_value,109.63400268554688
48109,2016-12-11,median_transaction_value,99.71900177001952
48110,2016-12-12,median_transaction_value,127.86100006103516
48111,2016-12-13,median_transaction_value,119.91300201416016
48112,2016-12-14,median_transaction_value,116.0999984741211
48113,2016-12-15,median_transaction_value,128.08999633789062
48114,2016-12-16,median_transaction_value,120.5199966430664
48115,2016-12-17,median_transaction_value,107.40499877929688
48116,2016-12-18,median_transaction_value,123.14900207519533
48117,2016-12-19,median_transaction_value,142.25900268554688
48118,2016-12-20,median_transaction_value,135.75900268554688
48119,2016-12-21,median_transaction_value,137.0709991455078
48120,2016-12-22,median_transaction_value,143.28500366210938
48121,2016-12-23,median_transaction_value,154.3730010986328
48122,2016-12-24,median_transaction_value,133.63499450683594
48123,2016-12-25,median_transaction_value,126.46299743652344
48124,2016-12-26,median_transaction_value,162.54299926757812
48125,2016-12-27,median_transaction_value,159.55299377441406
48126,2016-12-28,median_transaction_value,167.8489990234375
48127,2016-12-29,median_transaction_value,165.1060028076172
48128,2016-12-30,median_transaction_value,156.3209991455078
48129,2016-12-31,median_transaction_value,143.5030059814453
48130,2017-01-01,median_transaction_value,145.45399475097656
48131,2017-01-02,median_transaction_value,148.87100219726562
48132,2017-01-03,median_transaction_value,155.28599548339844
48133,2017-01-04,median_transaction_value,175.91000366210938
48134,2017-01-05,median_transaction_value,208.68899536132807
48135,2017-01-06,median_transaction_value,155.76499938964844
48136,2017-01-07,median_transaction_value,136.37899780273438
48137,2017-01-08,median_transaction_value,141.3780059814453
48138,2017-01-09,median_transaction_value,177.7169952392578
48139,2017-01-10,median_transaction_value,140.86500549316406
48140,2017-01-11,median_transaction_value,169.48399353027344
48141,2017-01-12,median_transaction_value,152.86399841308594
48142,2017-01-13,median_transaction_value,153.08599853515625
48143,2017-01-14,median_transaction_value,122.197998046875
48144,2017-01-15,median_transaction_value,104.05599975585938
48145,2017-01-16,median_transaction_value,137.45399475097656
48146,2017-01-17,median_transaction_value,137.21499633789062
48147,2017-01-18,median_transaction_value,133.10000610351562
48148,2017-01-19,median_transaction_value,146.56700134277344
48149,2017-01-20,median_transaction_value,142.5030059814453
48150,2017-01-21,median_transaction_value,123.54100036621094
48151,2017-01-22,median_transaction_value,119.322998046875
48152,2017-01-23,median_transaction_value,157.8209991455078
48153,2017-01-24,median_transaction_value,141.26400756835938
48154,2017-01-25,median_transaction_value,132.2790069580078
48155,2017-01-26,median_transaction_value,120.24500274658205
48156,2017-01-27,median_transaction_value,136.93800354003906
48157,2017-01-28,median_transaction_value,117.81400299072266
48158,2017-01-29,median_transaction_value,105.17400360107422
48159,2017-01-30,median_transaction_value,171.60499572753906
48160,2017-01-31,median_transaction_value,154.97000122070312
48161,2017-02-01,median_transaction_value,130.29400634765625
48162,2017-02-02,median_transaction_value,181.88299560546875
48163,2017-02-03,median_transaction_value,159.60000610351562
48164,2017-02-04,median_transaction_value,158.83299255371094
48165,2017-02-05,median_transaction_value,135.80599975585938
48166,2017-02-06,median_transaction_value,249.0890045166016
48167,2017-02-07,median_transaction_value,155.4550018310547
48168,2017-02-08,median_transaction_value,188.5200042724609
48169,2017-02-09,median_transaction_value,153.86099243164062
48170,2017-02-10,median_transaction_value,164.08599853515625
48171,2017-02-11,median_transaction_value,133.5570068359375
48172,2017-02-12,median_transaction_value,132.78900146484375
48173,2017-02-13,median_transaction_value,169.78399658203125
48174,2017-02-14,median_transaction_value,173.23300170898438
48175,2017-02-15,median_transaction_value,176.8159942626953
48176,2017-02-16,median_transaction_value,202.25999450683597
48177,2017-02-17,median_transaction_value,178.69700622558594
48178,2017-02-18,median_transaction_value,135.17300415039062
48179,2017-02-19,median_transaction_value,148.06300354003906
48180,2017-02-20,median_transaction_value,198.2140045166016
48181,2017-02-21,median_transaction_value,228.80099487304688
48182,2017-02-22,median_transaction_value,222.97900390625
48183,2017-02-23,median_transaction_value,189.80099487304688
48184,2017-02-24,median_transaction_value,184.68099975585935
48185,2017-02-25,median_transaction_value,121.69300079345705
48186,2017-02-26,median_transaction_value,144.43499755859375
48187,2017-02-27,median_transaction_value,218.2949981689453
48188,2017-02-28,median_transaction_value,225.75999450683597
48189,2017-03-01,median_transaction_value,241.8979949951172
48190,2017-03-02,median_transaction_value,254.0200042724609
48191,2017-03-03,median_transaction_value,253.33599853515625
48192,2017-03-04,median_transaction_value,218.5619964599609
48193,2017-03-05,median_transaction_value,152.11099243164062
48194,2017-03-06,median_transaction_value,268.2560119628906
48195,2017-03-07,median_transaction_value,212.10299682617188
48196,2017-03-08,median_transaction_value,180.1490020751953
48197,2017-03-09,median_transaction_value,176.2010040283203
48198,2017-03-10,median_transaction_value,215.7030029296875
48199,2017-03-11,median_transaction_value,144.9949951171875
48200,2017-03-12,median_transaction_value,163.177001953125
48201,2017-03-13,median_transaction_value,220.9810028076172
48202,2017-03-14,median_transaction_value,198.0059967041016
48203,2017-03-15,median_transaction_value,236.6300048828125
48204,2017-03-16,median_transaction_value,241.8939971923828
48205,2017-03-17,median_transaction_value,277.0820007324219
48206,2017-03-18,median_transaction_value,197.30999755859372
48207,2017-03-19,median_transaction_value,146.218994140625
48208,2017-03-20,median_transaction_value,221.1929931640625
48209,2017-03-21,median_transaction_value,217.21099853515625
48210,2017-03-22,median_transaction_value,184.9250030517578
48211,2017-03-23,median_transaction_value,208.156005859375
48212,2017-03-24,median_transaction_value,230.6300048828125
48213,2017-03-25,median_transaction_value,192.86599731445312
48214,2017-03-26,median_transaction_value,177.66600036621094
48215,2017-03-27,median_transaction_value,255.0240020751953
48216,2017-03-28,median_transaction_value,204.76499938964844
48217,2017-03-29,median_transaction_value,182.97900390625
48218,2017-03-30,median_transaction_value,208.16700744628903
48219,2017-03-31,median_transaction_value,230.68899536132807
48220,2017-04-01,median_transaction_value,162.1909942626953
48221,2017-04-02,median_transaction_value,161.86199951171875
48222,2017-04-03,median_transaction_value,215.4409942626953
48223,2017-04-04,median_transaction_value,228.031005859375
48224,2017-04-05,median_transaction_value,195.6959991455078
48225,2017-04-06,median_transaction_value,204.60899353027344
48226,2017-04-07,median_transaction_value,216.80599975585935
48227,2017-04-08,median_transaction_value,157.23599243164062
48228,2017-04-09,median_transaction_value,127.83499908447266
48229,2017-04-10,median_transaction_value,197.7729949951172
48230,2017-04-11,median_transaction_value,210.66700744628903
48231,2017-04-12,median_transaction_value,204.0189971923828
48232,2017-04-13,median_transaction_value,221.1479949951172
48233,2017-04-14,median_transaction_value,168.93499755859375
48234,2017-04-15,median_transaction_value,152.7220001220703
48235,2017-04-16,median_transaction_value,156.89999389648438
48236,2017-04-17,median_transaction_value,197.7949981689453
48237,2017-04-18,median_transaction_value,230.88999938964844
48238,2017-04-19,median_transaction_value,187.8979949951172
48239,2017-04-20,median_transaction_value,226.40499877929688
48240,2017-04-21,median_transaction_value,181.05599975585935
48241,2017-04-22,median_transaction_value,179.4530029296875
48242,2017-04-23,median_transaction_value,183.2469940185547
48243,2017-04-24,median_transaction_value,256.83599853515625
48244,2017-04-25,median_transaction_value,254.26800537109372
48245,2017-04-26,median_transaction_value,220.8350067138672
48246,2017-04-27,median_transaction_value,269.09698486328125
48247,2017-04-28,median_transaction_value,268.9519958496094
48248,2017-04-29,median_transaction_value,207.10899353027344
48249,2017-04-30,median_transaction_value,206.13699340820312
48250,2017-05-01,median_transaction_value,272.2330017089844
48251,2017-05-02,median_transaction_value,292.9289855957031
48252,2017-05-03,median_transaction_value,319.8030090332031
48253,2017-05-04,median_transaction_value,308.9970092773437
48254,2017-05-05,median_transaction_value,404.6759948730469
48255,2017-05-06,median_transaction_value,211.1309967041016
48256,2017-05-07,median_transaction_value,229.28599548339844
48257,2017-05-08,median_transaction_value,313.96099853515625
48258,2017-05-09,median_transaction_value,387.7219848632813
48259,2017-05-10,median_transaction_value,433.5060119628906
48260,2017-05-11,median_transaction_value,410.8689880371094
48261,2017-05-12,median_transaction_value,403.2569885253906
48262,2017-05-13,median_transaction_value,376.12701416015625
48263,2017-05-14,median_transaction_value,231.61300659179688
48264,2017-05-15,median_transaction_value,344.0060119628906
48265,2017-05-16,median_transaction_value,399.385986328125
48266,2017-05-17,median_transaction_value,512.9019775390625
48267,2017-05-18,median_transaction_value,443.5979919433594
48268,2017-05-19,median_transaction_value,495.2080078125
48269,2017-05-20,median_transaction_value,297.00299072265625
48270,2017-05-21,median_transaction_value,324.36199951171875
48271,2017-05-22,median_transaction_value,459.3210144042969
48272,2017-05-23,median_transaction_value,459.0220031738281
48273,2017-05-24,median_transaction_value,479.5830078125
48274,2017-05-25,median_transaction_value,548.64599609375
48275,2017-05-26,median_transaction_value,475.3330078125
48276,2017-05-27,median_transaction_value,329.7380065917969
48277,2017-05-28,median_transaction_value,303.4909973144531
48278,2017-05-29,median_transaction_value,357.7879943847656
48279,2017-05-30,median_transaction_value,407.1340026855469
48280,2017-05-31,median_transaction_value,368.0740051269531
48281,2017-06-01,median_transaction_value,356.0830078125
48282,2017-06-02,median_transaction_value,374.5849914550781
48283,2017-06-03,median_transaction_value,297.8529968261719
48284,2017-06-04,median_transaction_value,303.8179931640625
48285,2017-06-05,median_transaction_value,457.3580017089844
48286,2017-06-06,median_transaction_value,422.6629943847656
48287,2017-06-07,median_transaction_value,414.7699890136719
48288,2017-06-08,median_transaction_value,325.2200012207031
48289,2017-06-09,median_transaction_value,440.6969909667969
48290,2017-06-10,median_transaction_value,391.6260070800781
48291,2017-06-11,median_transaction_value,406.6390075683594
48292,2017-06-12,median_transaction_value,538.5540161132812
48293,2017-06-13,median_transaction_value,489.375
48294,2017-06-14,median_transaction_value,494.6300048828125
48295,2017-06-15,median_transaction_value,410.3139953613281
48296,2017-06-16,median_transaction_value,402.1480102539063
48297,2017-06-17,median_transaction_value,381.9649963378906
48298,2017-06-18,median_transaction_value,329.7120056152344
48299,2017-06-19,median_transaction_value,438.1510009765625
48300,2017-06-20,median_transaction_value,456.7120056152344
48301,2017-06-21,median_transaction_value,514.6959838867188
48302,2017-06-22,median_transaction_value,477.97698974609375
48303,2017-06-23,median_transaction_value,383.10101318359375
48304,2017-06-24,median_transaction_value,399.656005859375
48305,2017-06-25,median_transaction_value,441.4110107421875
48306,2017-06-26,median_transaction_value,488.0400085449219
48307,2017-06-27,median_transaction_value,385.1719970703125
48308,2017-06-28,median_transaction_value,452.1539916992188
48309,2017-06-29,median_transaction_value,571.1510009765625
48310,2017-06-30,median_transaction_value,375.6650085449219
48311,2017-07-01,median_transaction_value,413.7860107421875
48312,2017-07-02,median_transaction_value,339.2330017089844
48313,2017-07-03,median_transaction_value,411.3869934082031
48314,2017-07-04,median_transaction_value,313.5010070800781
48315,2017-07-05,median_transaction_value,385.0740051269531
48316,2017-07-06,median_transaction_value,437.5880126953125
48317,2017-07-07,median_transaction_value,383.989013671875
48318,2017-07-08,median_transaction_value,358.9330139160156
48319,2017-07-09,median_transaction_value,317.2239990234375
48320,2017-07-10,median_transaction_value,423.9440002441406
48321,2017-07-11,median_transaction_value,404.2040100097656
48322,2017-07-12,median_transaction_value,389.68798828125
48323,2017-07-13,median_transaction_value,386.6510009765625
48324,2017-07-14,median_transaction_value,461.4089965820313
48325,2017-07-15,median_transaction_value,365.4030151367188
48326,2017-07-16,median_transaction_value,352.3340148925781
48327,2017-07-17,median_transaction_value,369.239990234375
48328,2017-07-18,median_transaction_value,374.1759948730469
48329,2017-07-19,median_transaction_value,360.6740112304688
48330,2017-07-20,median_transaction_value,540.8920288085938
48331,2017-07-21,median_transaction_value,426.93701171875
48332,2017-07-22,median_transaction_value,410.760009765625
48333,2017-07-23,median_transaction_value,394.43701171875
48334,2017-07-24,median_transaction_value,417.2070007324219
48335,2017-07-25,median_transaction_value,405.64300537109375
48336,2017-07-26,median_transaction_value,384.6109924316406
48337,2017-07-27,median_transaction_value,400.2869873046875
48338,2017-07-28,median_transaction_value,578.8989868164062
48339,2017-07-29,median_transaction_value,373.7430114746094
48340,2017-07-30,median_transaction_value,637.0419921875
48341,2017-07-31,median_transaction_value,588.06201171875
48342,2017-08-01,median_transaction_value,251.24400329589844
48343,2017-08-02,median_transaction_value,325.3590087890625
48344,2017-08-03,median_transaction_value,322.6780090332031
48345,2017-08-04,median_transaction_value,374.7770080566406
48346,2017-08-05,median_transaction_value,424.4989929199219
48347,2017-08-06,median_transaction_value,355.4280090332031
48348,2017-08-07,median_transaction_value,464.7409973144531
48349,2017-08-08,median_transaction_value,476.5409851074219
48350,2017-08-09,median_transaction_value,443.3699951171875
48351,2017-08-10,median_transaction_value,526.2319946289062
48352,2017-08-11,median_transaction_value,554.2769775390625
48353,2017-08-12,median_transaction_value,460.7040100097656
48354,2017-08-13,median_transaction_value,484.1589965820313
48355,2017-08-14,median_transaction_value,726.4600219726562
48356,2017-08-15,median_transaction_value,601.47900390625
48357,2017-08-16,median_transaction_value,616.9130249023438
48358,2017-08-17,median_transaction_value,459.6510009765625
48359,2017-08-18,median_transaction_value,424.7739868164063
48360,2017-08-19,median_transaction_value,429.3389892578125
48361,2017-08-20,median_transaction_value,490.4010009765625
48362,2017-08-21,median_transaction_value,722.3989868164062
48363,2017-08-22,median_transaction_value,915.3380126953124
48364,2017-08-23,median_transaction_value,567.5130004882812
48365,2017-08-24,median_transaction_value,933.1439819335938
48366,2017-08-25,median_transaction_value,648.93798828125
48367,2017-08-26,median_transaction_value,555.5170288085938
48368,2017-08-27,median_transaction_value,329.2279968261719
48369,2017-08-28,median_transaction_value,665.8330078125
48370,2017-08-29,median_transaction_value,656.4910278320312
48371,2017-08-30,median_transaction_value,618.2529907226562
48372,2017-08-31,median_transaction_value,762.4829711914062
48373,2017-09-01,median_transaction_value,779.06298828125
48374,2017-09-02,median_transaction_value,525.5869750976562
48375,2017-09-03,median_transaction_value,542.3380126953125
48376,2017-09-04,median_transaction_value,816.4639892578125
48377,2017-09-05,median_transaction_value,710.6069946289062
48378,2017-09-06,median_transaction_value,673.1519775390625
