Date,State,Min Temp (K),Max Temp (K),Max Wind Speed (m/s),Afternoon Humidity,Afternoon Pressure,Morning Temp,Afternoon Temp,Total Precipitation
2009-09-16,TAS,282.95,292.15,44.0,53.0,1012.8,287.75,290.65,NA
2009-09-17,TAS,285.15,289.75,54.0,92.0,1008.5,287.65,284.25,NA
2009-09-18,TAS,278.34999999999997,289.54999999999995,28.0,57.0,1017.0,284.34999999999997,287.84999999999997,NA
2009-09-19,TAS,281.34999999999997,293.65,69.0,51.0,1001.2,286.65,290.75,NA
2009-09-20,TAS,280.75,289.04999999999995,74.0,51.0,1002.6,285.54999999999995,286.04999999999995,NA
2009-09-21,TAS,280.45,288.34999999999997,70.0,48.0,1008.4,283.54999999999995,285.75,NA
2009-09-22,TAS,281.34999999999997,284.65,48.0,86.0,1003.0,284.15,282.65,NA
2009-09-23,TAS,281.54999999999995,287.34999999999997,48.0,86.0,996.5,284.45,285.95,NA
2009-09-24,TAS,279.95,290.04999999999995,50.0,45.0,998.7,283.95,288.65,NA
2009-09-25,TAS,279.34999999999997,290.84999999999997,52.0,52.0,993.5,283.45,288.84999999999997,NA
2009-09-26,TAS,278.95,288.84999999999997,57.0,35.0,989.6,283.75,287.04999999999995,NA
2009-09-27,TAS,280.15,285.25,83.0,78.0,999.0,283.34999999999997,284.54999999999995,NA
2009-09-28,TAS,281.65,286.45,50.0,66.0,1008.9,282.75,285.34999999999997,NA
2009-09-29,TAS,276.25,287.15,22.0,59.0,1009.5,283.45,285.75,NA
2009-09-30,TAS,280.34999999999997,294.34999999999997,91.0,80.0,999.3,286.34999999999997,285.95,NA
2009-10-01,TAS,281.04999999999995,289.75,59.0,31.0,1003.4,285.15,287.95,NA
2009-10-02,TAS,280.54999999999995,288.15,41.0,39.0,1009.4,282.95,286.34999999999997,NA
2009-10-03,TAS,279.84999999999997,284.95,33.0,42.0,1020.9,282.34999999999997,283.75,NA
2009-10-04,TAS,277.34999999999997,291.45,39.0,39.0,1017.8,281.45,290.25,NA
2009-10-05,TAS,281.34999999999997,289.04999999999995,52.0,69.0,1016.9,286.54999999999995,285.15,NA
2009-10-06,TAS,278.95,283.54999999999995,54.0,46.0,1025.9,279.65,282.04999999999995,NA
2009-10-07,TAS,277.95,285.34999999999997,52.0,63.0,1026.9,280.04999999999995,282.34999999999997,NA
2009-10-08,TAS,277.54999999999995,286.25,41.0,65.0,1029.7,280.54999999999995,284.65,NA
2009-10-09,TAS,278.45,285.54999999999995,37.0,55.0,1034.5,281.45,283.34999999999997,NA
2009-10-10,TAS,276.25,286.84999999999997,24.0,53.0,1030.5,282.25,286.15,NA
2009-10-11,TAS,278.65,289.25,24.0,56.0,1018.6,282.15,286.95,NA
2009-10-12,TAS,279.04999999999995,291.25,46.0,51.0,996.9,283.95,289.15,NA
2009-10-13,TAS,281.75,290.54999999999995,35.0,55.0,989.4,283.15,287.75,NA
2009-10-14,TAS,280.04999999999995,288.45,46.0,70.0,995.3,285.25,286.65,NA
2009-10-15,TAS,280.15,288.54999999999995,39.0,58.0,1002.7,286.34999999999997,287.75,NA
2009-10-16,TAS,283.04999999999995,286.65,43.0,84.0,1015.1,284.84999999999997,284.54999999999995,NA
2009-10-17,TAS,280.25,288.54999999999995,30.0,64.0,1021.0,285.25,286.95,NA
2009-10-18,TAS,281.54999999999995,289.84999999999997,59.0,54.0,1017.6,284.34999999999997,288.75,NA
2009-10-19,TAS,282.15,291.15,43.0,72.0,1021.9,282.54999999999995,286.95,NA
2009-10-20,TAS,282.34999999999997,298.04999999999995,69.0,30.0,1005.8,291.15,295.65,NA
2009-10-21,TAS,282.54999999999995,290.34999999999997,43.0,49.0,1018.0,284.95,288.34999999999997,NA
2009-10-22,TAS,279.95,290.75,31.0,44.0,1021.7,286.84999999999997,290.34999999999997,NA
2009-10-23,TAS,284.25,290.95,41.0,49.0,1017.9,286.95,289.95,NA
2009-10-24,TAS,282.84999999999997,288.25,52.0,67.0,1012.4,285.95,284.45,NA
2009-10-25,TAS,279.34999999999997,285.45,56.0,82.0,1022.6,282.34999999999997,281.65,NA
2009-10-26,TAS,277.75,292.15,35.0,45.0,1026.9,283.04999999999995,290.15,NA
2009-10-27,TAS,280.45,292.15,39.0,53.0,1024.8,286.45,289.95,NA
2009-10-28,TAS,284.25,286.15,41.0,54.0,1028.9,284.65,285.25,NA
2009-10-29,TAS,283.04999999999995,293.34999999999997,33.0,51.0,1023.3,286.04999999999995,291.84999999999997,NA
2009-10-30,TAS,285.75,296.34999999999997,61.0,63.0,1016.6,290.95,294.15,NA
2009-10-31,TAS,286.25,293.04999999999995,39.0,72.0,1016.7,290.45,291.15,NA
2009-11-01,TAS,285.04999999999995,290.54999999999995,31.0,63.0,1019.6,286.34999999999997,288.84999999999997,NA
2009-11-02,TAS,281.95,291.34999999999997,33.0,63.0,1016.2,287.84999999999997,289.84999999999997,NA
2009-11-03,TAS,286.25,292.34999999999997,80.0,37.0,994.4,289.25,291.25,NA
2009-11-04,TAS,279.75,290.34999999999997,54.0,35.0,1010.4,283.75,289.45,NA
2009-11-05,TAS,282.15,289.45,41.0,46.0,1021.0,284.75,288.54999999999995,NA
2009-11-06,TAS,278.95,291.34999999999997,37.0,47.0,1025.3,286.34999999999997,290.54999999999995,NA
2009-11-07,TAS,284.45,293.84999999999997,28.0,52.0,1027.7,289.45,293.34999999999997,NA
2009-11-08,TAS,286.04999999999995,301.45,39.0,38.0,1025.2,293.25,299.65,NA
2009-11-09,TAS,287.75,304.75,39.0,32.0,1019.1,297.65,302.65,NA
2009-11-10,TAS,287.75,290.34999999999997,30.0,79.0,1022.2,288.04999999999995,288.84999999999997,NA
2009-11-11,TAS,285.95,293.34999999999997,30.0,67.0,1020.7,287.65,292.54999999999995,NA
2009-11-12,TAS,286.15,290.84999999999997,31.0,71.0,1020.6,287.75,288.25,NA
2009-11-13,TAS,283.25,296.04999999999995,56.0,57.0,1015.8,290.34999999999997,294.34999999999997,NA
2009-11-14,TAS,285.75,289.54999999999995,43.0,52.0,1012.1,285.95,289.04999999999995,NA
2009-11-15,TAS,279.95,288.84999999999997,43.0,66.0,1013.7,286.15,285.75,NA
2009-11-16,TAS,284.34999999999997,290.34999999999997,54.0,90.0,1002.2,287.04999999999995,287.45,NA
2009-11-17,TAS,283.04999999999995,290.04999999999995,26.0,56.0,1010.6,285.25,288.95,NA
2009-11-18,TAS,283.65,294.75,31.0,66.0,1007.7,289.34999999999997,291.45,NA
2009-11-19,TAS,286.84999999999997,304.45,52.0,41.0,1001.5,294.65,295.54999999999995,NA
2009-11-20,TAS,286.65,305.75,87.0,21.0,994.9,295.25,302.25,NA
2009-11-21,TAS,281.95,287.84999999999997,26.0,79.0,1006.9,283.25,286.04999999999995,NA
2009-11-22,TAS,283.15,290.34999999999997,63.0,77.0,997.9,287.84999999999997,289.25,NA
2009-11-23,TAS,282.34999999999997,292.25,78.0,40.0,1014.9,285.84999999999997,290.34999999999997,NA
2009-11-24,TAS,285.65,298.04999999999995,72.0,40.0,1015.5,289.65,297.54999999999995,NA
2009-11-25,TAS,289.25,298.45,63.0,35.0,1015.8,292.45,298.04999999999995,NA
2009-11-26,TAS,287.65,300.75,37.0,56.0,1006.9,290.25,296.04999999999995,NA
2009-11-27,TAS,285.54999999999995,286.45,37.0,70.0,1010.6,285.95,285.65,NA
2009-11-28,TAS,284.04999999999995,286.84999999999997,35.0,93.0,1001.6,285.15,286.45,NA
2009-11-29,TAS,283.54999999999995,285.25,63.0,74.0,1009.6,283.75,284.25,NA
2009-11-30,TAS,282.45,286.84999999999997,,63.0,1021.7,283.95,285.75,NA
2009-12-01,TAS,283.34999999999997,288.25,26.0,59.0,1024.2,284.54999999999995,287.04999999999995,NA
2009-12-02,TAS,281.54999999999995,293.15,30.0,58.0,1021.1,288.15,292.45,NA
2009-12-03,TAS,284.34999999999997,296.84999999999997,70.0,38.0,1008.6,289.45,296.25,NA
2009-12-04,TAS,283.34999999999997,290.95,52.0,39.0,1010.9,285.45,289.45,NA
2009-12-05,TAS,283.54999999999995,293.54999999999995,43.0,37.0,1008.1,288.65,292.04999999999995,NA
2009-12-06,TAS,282.75,296.04999999999995,54.0,39.0,1008.3,288.04999999999995,293.95,NA
2009-12-07,TAS,285.95,290.95,41.0,38.0,1008.8,286.34999999999997,290.15,NA
2009-12-08,TAS,282.04999999999995,292.54999999999995,56.0,30.0,1002.0,286.34999999999997,292.15,NA
2009-12-09,TAS,283.34999999999997,294.34999999999997,67.0,39.0,1001.5,289.15,293.25,NA
2009-12-10,TAS,286.15,295.84999999999997,63.0,27.0,1000.4,289.95,295.45,NA
2009-12-11,TAS,282.04999999999995,292.04999999999995,61.0,34.0,1007.1,285.54999999999995,291.75,NA
2009-12-12,TAS,285.54999999999995,295.45,69.0,33.0,1004.6,290.25,294.65,NA
2009-12-13,TAS,286.65,291.15,52.0,72.0,1015.1,287.84999999999997,287.34999999999997,NA
2009-12-14,TAS,282.95,291.15,35.0,46.0,1022.0,286.54999999999995,290.45,NA
2009-12-15,TAS,282.34999999999997,296.54999999999995,33.0,56.0,1017.8,289.95,293.84999999999997,NA
2009-12-16,TAS,289.45,307.15,72.0,17.0,1003.3,294.75,306.04999999999995,NA
2009-12-17,TAS,285.04999999999995,285.54999999999995,41.0,94.0,1005.0,285.34999999999997,283.65,NA
2009-12-18,TAS,281.15,293.84999999999997,81.0,51.0,1002.7,283.95,291.84999999999997,NA
2009-12-19,TAS,283.95,291.84999999999997,83.0,48.0,1015.5,287.15,289.15,NA
2009-12-20,TAS,282.65,291.95,31.0,52.0,1016.9,286.84999999999997,291.84999999999997,NA
2009-12-21,TAS,283.84999999999997,294.75,35.0,48.0,1008.5,289.95,294.65,NA
2009-12-22,TAS,284.95,296.95,46.0,37.0,1008.4,290.54999999999995,295.65,NA
2009-12-23,TAS,286.34999999999997,296.95,35.0,68.0,1011.1,286.75,292.15,NA
2009-12-24,TAS,286.75,298.34999999999997,69.0,48.0,996.8,296.95,297.25,NA
2009-12-25,TAS,284.75,292.75,52.0,35.0,1013.7,287.84999999999997,292.34999999999997,NA
2009-12-26,TAS,282.95,294.25,31.0,49.0,1017.1,288.65,292.65,NA
2009-12-27,TAS,284.95,298.15,44.0,69.0,1016.0,292.15,292.04999999999995,NA
2009-12-28,TAS,284.95,297.75,54.0,31.0,1014.0,292.15,296.45,NA
2009-12-29,TAS,286.15,297.95,57.0,37.0,1020.6,292.54999999999995,297.25,NA
2009-12-30,TAS,286.34999999999997,298.65,35.0,56.0,1019.3,291.15,296.65,NA
2009-12-31,TAS,289.95,311.45,70.0,18.0,1001.2,298.65,309.95,NA
2010-01-01,TAS,291.45,297.95,67.0,64.0,1006.5,294.15,292.45,NA
2010-01-02,TAS,285.54999999999995,295.84999999999997,65.0,45.0,1004.5,289.54999999999995,290.15,NA
2010-01-03,TAS,284.15,292.54999999999995,44.0,46.0,1012.9,286.65,291.54999999999995,NA
2010-01-04,TAS,286.54999999999995,298.45,48.0,42.0,1011.9,291.04999999999995,296.65,NA
2010-01-05,TAS,285.84999999999997,298.34999999999997,56.0,29.0,1009.3,290.34999999999997,297.75,NA
2010-01-06,TAS,286.04999999999995,294.65,56.0,32.0,1012.8,286.54999999999995,292.04999999999995,NA
2010-01-07,TAS,282.15,294.15,37.0,50.0,1018.9,289.04999999999995,289.54999999999995,NA
2010-01-08,TAS,285.25,303.75,61.0,44.0,1011.6,293.45,295.54999999999995,NA
2010-01-09,TAS,287.84999999999997,294.04999999999995,43.0,54.0,1012.0,291.45,293.65,NA
2010-01-10,TAS,285.25,295.15,30.0,52.0,1018.8,289.25,293.95,NA
2010-01-11,TAS,288.95,309.65,46.0,17.0,1006.2,294.84999999999997,308.65,NA
2010-01-12,TAS,293.15,306.84999999999997,83.0,41.0,993.3,296.65,303.84999999999997,NA
2010-01-13,TAS,287.75,294.34999999999997,,41.0,1013.0,288.15,291.45,NA
2010-01-14,TAS,283.04999999999995,293.25,37.0,52.0,1018.7,287.54999999999995,291.25,NA
2010-01-15,TAS,287.15,296.25,35.0,53.0,1016.2,289.84999999999997,295.25,NA
2010-01-16,TAS,289.34999999999997,301.15,56.0,49.0,1002.9,293.95,299.15,NA
2010-01-17,TAS,286.75,293.75,48.0,59.0,1001.9,289.75,287.84999999999997,NA
2010-01-18,TAS,283.04999999999995,292.84999999999997,48.0,45.0,1006.3,287.75,291.65,NA
2010-01-19,TAS,284.84999999999997,292.54999999999995,67.0,43.0,1004.9,286.75,291.34999999999997,NA
2010-01-20,TAS,284.45,294.84999999999997,52.0,63.0,1003.4,290.15,290.75,NA
2010-01-21,TAS,281.95,296.34999999999997,35.0,40.0,1007.5,288.54999999999995,292.95,NA
2010-01-22,TAS,285.04999999999995,302.84999999999997,43.0,49.0,1001.2,291.45,296.04999999999995,NA
2010-01-23,TAS,287.34999999999997,293.54999999999995,61.0,26.0,1011.4,288.34999999999997,292.45,NA
2010-01-24,TAS,282.25,294.25,43.0,46.0,1012.8,287.65,293.54999999999995,NA
2010-01-25,TAS,286.34999999999997,294.84999999999997,33.0,51.0,1012.9,290.54999999999995,294.04999999999995,NA
2010-01-26,TAS,287.34999999999997,297.84999999999997,63.0,60.0,1008.8,289.75,290.34999999999997,NA
2010-01-27,TAS,281.45,293.45,37.0,40.0,1016.4,288.25,292.54999999999995,NA
2010-01-28,TAS,286.34999999999997,300.54999999999995,37.0,47.0,1009.5,289.75,295.54999999999995,NA
2010-01-29,TAS,287.95,295.15,48.0,29.0,1013.6,289.45,293.15,NA
2010-01-30,TAS,284.15,296.65,37.0,50.0,1018.0,289.45,295.15,NA
2010-01-31,TAS,289.45,308.45,74.0,23.0,1002.6,294.15,306.75,NA
2010-02-01,TAS,284.65,292.25,39.0,39.0,1022.4,288.75,291.34999999999997,NA
2010-02-02,TAS,284.65,298.84999999999997,33.0,57.0,1018.3,289.54999999999995,297.65,NA
2010-02-03,TAS,289.25,301.84999999999997,50.0,46.0,1019.8,294.25,300.65,NA
2010-02-04,TAS,294.15,303.34999999999997,52.0,54.0,1009.2,296.95,300.84999999999997,NA
2010-02-05,TAS,291.95,292.15,44.0,63.0,1015.6,292.15,290.65,NA
2010-02-06,TAS,282.25,292.95,33.0,40.0,1028.2,288.34999999999997,292.54999999999995,NA
2010-02-07,TAS,284.04999999999995,294.34999999999997,31.0,52.0,1026.4,289.84999999999997,294.15,NA
2010-02-08,TAS,286.34999999999997,295.65,39.0,65.0,1023.6,291.65,294.04999999999995,NA
2010-02-09,TAS,289.34999999999997,299.25,31.0,54.0,1019.6,291.45,298.75,NA
2010-02-10,TAS,289.25,296.25,39.0,69.0,1019.5,294.04999999999995,293.34999999999997,NA
2010-02-11,TAS,289.84999999999997,294.75,33.0,74.0,1012.9,291.95,293.45,NA
2010-02-12,TAS,286.75,293.15,44.0,52.0,1011.4,288.34999999999997,291.65,NA
2010-02-13,TAS,285.45,291.84999999999997,20.0,72.0,1015.2,288.15,289.45,NA
2010-02-14,TAS,286.75,293.04999999999995,22.0,67.0,1016.7,289.34999999999997,291.45,NA
2010-02-15,TAS,287.04999999999995,298.65,31.0,53.0,1018.3,291.04999999999995,295.95,NA
2010-02-16,TAS,286.34999999999997,296.65,31.0,54.0,1018.0,292.04999999999995,296.15,NA
2010-02-17,TAS,287.95,298.75,52.0,67.0,1017.2,292.34999999999997,292.25,NA
2010-02-18,TAS,282.75,295.34999999999997,35.0,41.0,1023.9,287.65,295.04999999999995,NA
2010-02-19,TAS,285.04999999999995,297.15,35.0,48.0,1019.3,290.45,296.75,NA
2010-02-20,TAS,287.95,304.84999999999997,72.0,45.0,1004.3,294.34999999999997,300.95,NA
2010-02-21,TAS,294.34999999999997,300.45,93.0,21.0,1004.6,294.84999999999997,299.65,NA
2010-02-22,TAS,286.75,297.34999999999997,48.0,37.0,1000.5,290.54999999999995,295.34999999999997,NA
2010-02-23,TAS,284.84999999999997,292.15,70.0,38.0,1019.0,287.84999999999997,290.95,NA
2010-02-24,TAS,281.34999999999997,294.25,28.0,44.0,1020.6,285.65,292.34999999999997,NA
2010-02-25,TAS,283.84999999999997,299.75,28.0,44.0,1024.9,289.65,296.45,NA
2010-02-26,TAS,286.04999999999995,299.25,41.0,38.0,1017.2,291.04999999999995,298.65,NA
2010-02-27,TAS,289.84999999999997,290.54999999999995,59.0,51.0,1020.3,290.34999999999997,288.04999999999995,NA
2010-02-28,TAS,282.25,291.15,59.0,80.0,1018.7,285.84999999999997,285.04999999999995,NA
2010-03-01,TAS,279.65,294.25,46.0,36.0,1022.3,284.25,292.25,NA
2010-03-02,TAS,283.25,296.25,37.0,46.0,1017.7,288.95,294.95,NA
2010-03-03,TAS,283.84999999999997,294.34999999999997,35.0,51.0,1016.4,288.75,292.75,NA
2010-03-04,TAS,285.34999999999997,295.04999999999995,33.0,61.0,1009.8,290.65,293.84999999999997,NA
2010-03-05,TAS,289.84999999999997,297.84999999999997,31.0,65.0,1008.3,290.84999999999997,296.15,NA
2010-03-06,TAS,290.84999999999997,298.75,54.0,70.0,1006.9,292.45,295.95,NA
2010-03-07,TAS,290.45,301.25,31.0,55.0,1015.9,292.34999999999997,300.65,NA
2010-03-08,TAS,291.75,296.45,28.0,86.0,1002.6,292.95,294.65,NA
2010-03-09,TAS,288.04999999999995,295.25,87.0,35.0,999.4,290.65,291.25,NA
2010-03-10,TAS,283.75,291.15,63.0,48.0,1024.2,285.65,289.54999999999995,NA
2010-03-11,TAS,285.15,291.75,30.0,45.0,1035.0,286.54999999999995,291.25,NA
2010-03-12,TAS,283.95,291.84999999999997,35.0,57.0,1038.5,285.95,291.45,NA
2010-03-13,TAS,285.84999999999997,295.15,35.0,54.0,1034.7,289.54999999999995,293.95,NA
2010-03-14,TAS,286.15,298.15,33.0,37.0,1025.5,288.54999999999995,296.65,NA
2010-03-15,TAS,286.25,302.95,43.0,26.0,1017.7,290.84999999999997,300.95,NA
2010-03-16,TAS,289.65,298.15,30.0,52.0,1018.7,293.04999999999995,297.54999999999995,NA
2010-03-17,TAS,289.04999999999995,299.84999999999997,46.0,35.0,1017.5,293.25,299.25,NA
2010-03-18,TAS,285.25,295.04999999999995,28.0,58.0,1020.2,289.34999999999997,294.15,NA
2010-03-19,TAS,289.04999999999995,300.45,63.0,33.0,1007.6,293.04999999999995,299.25,NA
2010-03-20,TAS,288.45,293.54999999999995,48.0,45.0,1015.2,289.45,291.75,NA
2010-03-21,TAS,285.04999999999995,291.25,63.0,53.0,1009.3,286.34999999999997,288.75,NA
2010-03-22,TAS,284.65,291.15,50.0,52.0,1012.5,287.65,290.25,NA
2010-03-23,TAS,287.15,296.25,56.0,30.0,1011.2,291.15,295.25,NA
2010-03-24,TAS,285.54999999999995,298.54999999999995,52.0,39.0,1016.6,290.04999999999995,296.95,NA
2010-03-25,TAS,288.04999999999995,302.95,50.0,28.0,1009.5,292.54999999999995,302.65,NA
2010-03-26,TAS,291.15,294.25,54.0,44.0,1013.7,291.45,291.84999999999997,NA
2010-03-27,TAS,284.45,290.54999999999995,22.0,56.0,1023.3,286.34999999999997,288.45,NA
2010-03-28,TAS,286.25,300.25,39.0,43.0,1008.4,290.15,299.04999999999995,NA
2010-03-29,TAS,289.25,294.25,56.0,39.0,1011.9,289.65,293.25,NA
2010-03-30,TAS,283.45,293.25,33.0,44.0,1021.7,287.95,292.54999999999995,NA
2010-03-31,TAS,285.34999999999997,292.65,31.0,56.0,1022.4,286.65,291.15,NA
2010-04-01,TAS,283.54999999999995,293.95,44.0,49.0,1019.5,287.15,292.54999999999995,NA
2010-04-02,TAS,282.95,288.34999999999997,31.0,50.0,1024.0,284.65,287.84999999999997,NA
2010-04-03,TAS,282.45,289.54999999999995,35.0,55.0,1026.2,284.34999999999997,288.25,NA
2010-04-04,TAS,281.75,292.95,31.0,51.0,1022.2,286.65,290.95,NA
2010-04-05,TAS,282.65,290.15,30.0,70.0,1021.3,286.65,288.45,NA
2010-04-06,TAS,285.84999999999997,294.54999999999995,31.0,54.0,1017.5,289.45,293.04999999999995,NA
2010-04-07,TAS,286.65,295.45,31.0,72.0,1008.1,290.34999999999997,293.34999999999997,NA
2010-04-08,TAS,288.45,294.25,48.0,45.0,1012.5,291.15,293.75,NA
2010-04-09,TAS,283.65,294.65,46.0,64.0,1011.2,288.65,290.95,NA
2010-04-10,TAS,286.45,295.84999999999997,39.0,47.0,1000.1,290.45,294.65,NA
2010-04-11,TAS,284.95,291.15,56.0,49.0,996.7,285.75,287.84999999999997,NA
2010-04-12,TAS,280.15,289.45,65.0,59.0,1008.3,286.45,288.75,NA
2010-04-13,TAS,282.65,293.84999999999997,59.0,45.0,1015.6,288.45,291.65,NA
2010-04-14,TAS,286.45,290.45,70.0,53.0,1013.7,288.65,289.34999999999997,NA
2010-04-15,TAS,286.25,290.95,41.0,52.0,1022.1,287.45,288.65,NA
2010-04-16,TAS,280.34999999999997,295.45,20.0,53.0,1023.8,284.65,292.15,NA
2010-04-17,TAS,284.25,296.15,30.0,56.0,1024.0,285.95,293.45,NA
2010-04-18,TAS,285.34999999999997,295.75,33.0,43.0,1024.7,289.34999999999997,294.84999999999997,NA
2010-04-19,TAS,283.65,292.84999999999997,19.0,71.0,1024.2,287.34999999999997,291.95,NA
2010-04-20,TAS,285.54999999999995,295.25,41.0,49.0,1017.9,289.34999999999997,294.54999999999995,NA
2010-04-21,TAS,285.95,292.04999999999995,31.0,64.0,1017.3,288.15,291.04999999999995,NA
2010-04-22,TAS,283.65,294.65,31.0,43.0,1013.3,286.95,294.04999999999995,NA
2010-04-23,TAS,286.75,292.84999999999997,54.0,86.0,1003.9,288.04999999999995,289.84999999999997,NA
2010-04-24,TAS,286.15,292.75,76.0,42.0,994.2,287.84999999999997,289.25,NA
2010-04-25,TAS,281.75,288.25,50.0,43.0,1015.6,285.65,286.34999999999997,NA
2010-04-26,TAS,276.75,289.34999999999997,43.0,38.0,1018.9,280.15,289.04999999999995,NA
2010-04-27,TAS,280.15,289.04999999999995,52.0,53.0,1010.5,286.04999999999995,286.25,NA
2010-04-28,TAS,281.15,291.95,91.0,50.0,997.5,287.45,289.25,NA
2010-04-29,TAS,284.84999999999997,289.75,91.0,46.0,1010.2,286.75,287.34999999999997,NA
2010-04-30,TAS,283.95,290.65,39.0,78.0,1021.6,286.15,288.15,NA
2010-05-01,TAS,282.15,294.84999999999997,57.0,32.0,1011.3,285.65,294.04999999999995,NA
2010-05-02,TAS,284.95,289.84999999999997,72.0,42.0,1016.1,286.95,287.25,NA
2010-05-03,TAS,280.54999999999995,291.95,44.0,28.0,1020.4,284.25,290.25,NA
2010-05-04,TAS,284.15,294.34999999999997,81.0,45.0,1002.4,291.95,293.15,NA
2010-05-05,TAS,280.95,289.75,43.0,40.0,1006.8,284.34999999999997,288.75,NA
2010-05-06,TAS,280.84999999999997,289.84999999999997,61.0,44.0,1012.6,283.95,287.45,NA
2010-05-07,TAS,283.75,292.34999999999997,70.0,31.0,1010.5,289.34999999999997,288.75,NA
2010-05-08,TAS,282.54999999999995,289.75,52.0,52.0,1012.7,285.75,289.45,NA
2010-05-09,TAS,284.04999999999995,293.45,57.0,52.0,1008.8,287.15,292.15,NA
2010-05-10,TAS,284.15,295.95,72.0,36.0,1003.0,287.75,294.34999999999997,NA
2010-05-11,TAS,282.95,287.54999999999995,57.0,44.0,1004.7,283.54999999999995,285.54999999999995,NA
2010-05-12,TAS,277.95,284.34999999999997,50.0,64.0,1016.2,279.84999999999997,284.34999999999997,NA
2010-05-13,TAS,278.04999999999995,286.45,26.0,57.0,1021.3,281.25,284.65,NA
2010-05-14,TAS,278.04999999999995,287.95,26.0,58.0,1017.3,281.84999999999997,287.45,NA
2010-05-15,TAS,279.15,290.75,33.0,43.0,1015.7,283.65,289.95,NA
2010-05-16,TAS,279.25,290.84999999999997,26.0,47.0,1019.6,282.95,288.84999999999997,NA
2010-05-17,TAS,278.65,289.45,28.0,58.0,1017.7,281.25,287.95,NA
2010-05-18,TAS,278.45,286.15,30.0,65.0,1017.8,280.34999999999997,285.45,NA
2010-05-19,TAS,280.34999999999997,288.95,31.0,84.0,1019.2,282.65,285.15,NA
2010-05-20,TAS,279.04999999999995,285.45,37.0,73.0,1021.7,280.75,283.15,NA
2010-05-21,TAS,279.34999999999997,284.75,37.0,66.0,1023.4,281.65,282.65,NA
2010-05-22,TAS,275.15,283.54999999999995,28.0,47.0,1023.9,276.84999999999997,283.54999999999995,NA
2010-05-23,TAS,274.25,286.04999999999995,31.0,45.0,1022.7,276.45,285.04999999999995,NA
2010-05-24,TAS,275.84999999999997,286.45,31.0,77.0,1018.2,277.54999999999995,284.84999999999997,NA
2010-05-25,TAS,277.54999999999995,287.25,15.0,77.0,1015.6,282.34999999999997,286.15,NA
2010-05-26,TAS,277.65,286.54999999999995,24.0,74.0,1018.7,280.45,285.15,NA
2010-05-27,TAS,277.54999999999995,286.45,31.0,57.0,1019.9,279.54999999999995,285.95,NA
2010-05-28,TAS,277.34999999999997,286.65,20.0,74.0,1015.7,278.75,286.15,NA
2010-05-29,TAS,278.75,287.65,19.0,93.0,1013.3,282.65,286.95,NA
2010-05-30,TAS,282.65,289.15,20.0,67.0,1021.3,286.15,287.25,NA
2010-05-31,TAS,280.04999999999995,286.95,28.0,67.0,1018.7,282.84999999999997,286.84999999999997,NA
2010-06-01,TAS,282.34999999999997,289.54999999999995,37.0,57.0,1016.2,282.75,288.34999999999997,NA
2010-06-02,TAS,282.25,289.84999999999997,46.0,56.0,1018.7,283.75,288.54999999999995,NA
2010-06-03,TAS,279.15,289.25,28.0,56.0,1023.3,281.54999999999995,288.25,NA
2010-06-04,TAS,278.04999999999995,288.04999999999995,39.0,64.0,1018.3,281.25,287.25,NA
2010-06-05,TAS,280.15,284.25,37.0,75.0,1017.1,282.34999999999997,282.95,NA
2010-06-06,TAS,277.54999999999995,284.45,48.0,69.0,1022.5,282.75,282.95,NA
2010-06-07,TAS,277.95,284.95,28.0,61.0,1025.3,279.54999999999995,284.04999999999995,NA
2010-06-08,TAS,276.04999999999995,287.04999999999995,41.0,44.0,1010.3,278.04999999999995,286.84999999999997,NA
2010-06-09,TAS,277.95,286.34999999999997,48.0,58.0,997.7,282.84999999999997,282.34999999999997,NA
2010-06-10,TAS,276.65,285.95,46.0,58.0,1007.5,281.15,285.54999999999995,NA
2010-06-11,TAS,279.84999999999997,282.54999999999995,61.0,69.0,1011.9,280.84999999999997,279.75,NA
2010-06-12,TAS,279.04999999999995,283.54999999999995,46.0,47.0,1022.1,281.25,283.54999999999995,NA
2010-06-13,TAS,278.04999999999995,287.54999999999995,54.0,47.0,1027.3,281.65,286.04999999999995,NA
2010-06-14,TAS,277.95,287.25,30.0,47.0,1032.0,279.84999999999997,286.95,NA
2010-06-15,TAS,275.34999999999997,284.84999999999997,33.0,55.0,1026.0,275.34999999999997,284.54999999999995,NA
2010-06-16,TAS,274.54999999999995,285.65,35.0,67.0,1012.6,275.54999999999995,281.04999999999995,NA
2010-06-17,TAS,275.45,287.84999999999997,48.0,44.0,998.4,283.54999999999995,286.65,NA
2010-06-18,TAS,280.15,288.84999999999997,50.0,60.0,1000.0,282.45,287.15,NA
2010-06-19,TAS,281.25,286.45,52.0,49.0,1008.0,283.15,285.65,NA
2010-06-20,TAS,279.15,286.65,43.0,45.0,1023.6,280.95,285.45,NA
2010-06-21,TAS,277.04999999999995,284.95,39.0,58.0,1030.2,279.15,284.54999999999995,NA
2010-06-22,TAS,279.15,287.15,24.0,54.0,1038.9,281.54999999999995,286.65,NA
2010-06-23,TAS,276.15,286.65,35.0,53.0,1033.2,276.54999999999995,286.45,NA
2010-06-24,TAS,275.84999999999997,289.15,57.0,53.0,1020.5,281.95,287.75,NA
